HSHD_NUM,HH_KEY,ACCOUNT_KEY,HEAD_OF_HH,CITY,STATE,ZIP_CODE,AGE_RANGE
2491,73965180,158986135,N,FT THOMAS,KY,41075,35-44
3219,179806,158986207,N,BURLINGTON,KY,41005,65-74
3267,70040231,158987033,N,TROY,MI,48085.0,45-54
1683,5779322,158988359,N,OBETZ,OH,43207,65-74
837,70687797,158987627,N,FRANKLIN,IN,46131,65-74
2183,76355795,158979762,N,CARLISLE,OH,45005,35-44
193,76971572,158979773,N,BALTIMORE,OH,43105,55-64
3188,11931676,158979411,N,NEW ALBANY,OH,43054,55-64
3344,80179996,158979831,N,NEW ALBANY,OH,43054.0,25-34
1184,75842877,158979273,N,INDIANAPOLIS,IN,46241,35-44
3839,17087201,158979935,N,NICHOLASVILLE,KY,40356,35-44
4611,70201684,158979337,N,MACOMB,MI,48044,NOT AVAILABLE
3028,73238853,158979972,N,HAMILTON,OH,45013,NOT AVAILABLE
2759,78224218,158979369,N,CENTERVILLE,OH,45458,NOT AVAILABLE
1041,74832903,158979777,N,KNOXVILLE,TN,37934,45-54
2426,5910675,158979791,N,CINCINNATI,OH,45243,45-54
4007,75781752,158979397,N,LA VERGNE,TN,37086,35-44
4697,74032018,158979826,N,MONROE,OH,45050,55-64
2151,2260756,158980037,N,PROSPECT,KY,40059,NOT AVAILABLE
999,11242601,158979434,N,INDIANAPOLIS,IN,46254,55-64
3068,77160981,158979851,N,DEWITT,MI,48820,75+
3158,312246,158980180,N,GROVE CITY,OH,43123,55-64
1850,9876973,158980178,N,NEW ALBANY,OH,43054,55-64
850,78787279,158979575,N,REYNOLDSBURG,OH,43068,55-64
371,79969161,158979576,N,LOGANVILLE,GA,30052,45-54
1512,3569051,158721950,N,LANSING,MI,48911,NOT AVAILABLE
362,17574027,159003596,N,SOUTH LEBANON,OH,45065,45-54
915,18122045,159003822,N,MASON,OH,45040,45-54
229,5659854,159003623,N,BATAVIA,OH,45103,45-54
3128,6370533,159003692,N,WEST CHESTER,OH,45069,45-54
3974,16710067,159004363,N,LOUISVILLE,KY,40245,45-54
3073,76432053,159006127,N,COLUMBUS,OH,43207,45-54
2607,80244088,159006170,N,CIRCLEVILLE,OH,43113,55-64
1946,77092843,159006651,N,HERMITAGE,TN,37076,35-44
2675,7033351,159006836,N,LEXINGTON,KY,40511,65-74
3257,73704285,159006255,N,PLAIN CITY,OH,43064,45-54
514,13581713,159006510,N,WHITEHOUSE,OH,43571,35-44
2167,77409545,159007877,N,LAWRENCEVILLE,GA,30046,55-64
2582,75986822,159008639,N,DEARBORN,MI,48124,55-64
459,9312751,159009297,N,BRAZIL,IN,47834,35-44
3492,80128798,159009392,N,SHELBYVILLE,IN,46176,45-54
3614,17894953,159008304,N,ERLANGER,KY,41018,75+
4955,701055,159008314,N,NEWPORT,KY,41071.0,45-54
1799,5674995,159008481,N,BRIGHTON,MI,48114,65-74
710,3414459,159008571,N,RAY,MI,48096,55-64
3722,17710475,159009499,N,INDIANAPOLIS,IN,46214,NOT AVAILABLE
186,18353575,159009755,N,JEFFERSONVILLE,IN,47130,NOT AVAILABLE
577,73096352,159009574,N,WESTFIELD,IN,46074,NOT AVAILABLE
4129,16808833,159009995,N,MIAMISBURG,OH,45342,45-54
2203,1206382,159010041,N,DAYTON,OH,45449,65-74
4412,87229,159002560,N,LOUISVILLE,KY,40209,NOT AVAILABLE
4243,299229,159002294,N,COLUMBUS,OH,43201,NOT AVAILABLE
832,80245184,159002328,N,BLOOMFIELD HILLS,MI,48302,75+
3578,76293096,159002731,N,LEXINGTON,KY,40515,55-64
4648,14998807,159024290,N,FAIRFIELD,OH,45014,75+
4023,15124299,159024707,N,CINCINNATI,OH,45240,NOT AVAILABLE
1384,17679562,159024744,N,HAMILTON,OH,45013,35-44
5000,10564362,159024931,N,PROSPECT,KY,40059,NOT AVAILABLE
1342,73084742,159025066,N,LA GRANGE,KY,40031,45-54
3699,75975498,159027288,N,NASHVILLE,TN,37210,45-54
4321,80319557,159027389,N,FRANKFORT,KY,40601,45-54
1246,15094254,159027362,N,GEORGETOWN,KY,40324,45-54
4536,1565051,159028503,N,UNION,KY,41091,45-54
360,79908790,159028543,N,UNION,KY,41091,35-44
4832,70440443,159028827,N,BRIGHTON,MI,48114,45-54
1076,18631203,159028146,N,APPLING,GA,30802,45-54
2405,16239523,159029765,N,SHELBYVILLE,IN,46176,45-54
3364,75169959,159029498,N,INDIANAPOLIS,IN,46237,45-54
235,77136357,159029602,N,COLUMBUS,IN,47203,55-64
770,70371914,159029621,N,BRAZIL,IN,47834,45-54
256,74901030,159030178,N,LA VERGNE,TN,37086,55-64
1124,1325699,159030167,N,MIAMISBURG,OH,45342,45-54
3714,77167645,159030261,N,FAIRBORN,OH,45324,NOT AVAILABLE
2768,6225111,159023941,N,CINCINNATI,OH,45248,65-74
3534,1521235,159023677,N,MIDWAY,KY,40347,55-64
1172,2453024,159024033,N,BEAVERCREEK,OH,45431,55-64
2363,73720103,159024039,N,DETROIT,MI,48221,NOT AVAILABLE
4312,166696,159023777,N,FT WRIGHT,KY,41011,45-54
1895,1205483,159047357,N,COLUMBUS,OH,43235.0,35-44
2737,17915493,159023785,N,LOUISVILLE,KY,40216,75+
2812,77271,159023811,N,LOUISVILLE,KY,40207,65-74
2027,189812,159024121,N,FORT THOMAS,KY,41075,NOT AVAILABLE
760,1259947,159024151,N,PIQUA,OH,45356,NOT AVAILABLE
699,76158334,159045157,N,CINCINNATI,OH,45245,25-34
3251,16280391,159045292,N,CINCINNATI,OH,45230,NOT AVAILABLE
4943,80245402,159045232,N,FAIRFIELD,OH,45014,35-44
2044,2717832,159045284,N,CINCINNATI,OH,45224,45-54
3161,6938852,159047401,N,COLUMBUS,OH,43232,45-54
4606,74765909,159047612,N,TOLEDO,OH,43606,NOT AVAILABLE
4849,76184063,159047774,N,NASHVILLE,TN,37206,55-64
4123,9907325,159047870,N,LEXINGTON,KY,40514,45-54
1434,72014236,159047878,N,LEXINGTON,KY,40517.0,45-54
2875,80250630,159048791,N,SUWANEE,GA,30024,NOT AVAILABLE
1079,1330753,159050666,N,DAYTON,OH,45459,65-74
4375,17003418,159049325,N,SHELBY TOWNSHIP,MI,48316,45-54
969,77195988,159049903,N,WEST PORTSMOUTH,OH,45663,45-54
3283,77931775,159050121,N,CARMEL,IN,46033,45-54
4949,982364,159050335,N,FOUNTAINTOWN,IN,46130,NOT AVAILABLE
1964,17982612,159044537,N,FORT GRATIOT,MI,48059,NOT AVAILABLE
4876,5846686,159044346,N,TRENTON,OH,45067,45-54
505,1559485,159044779,N,HEBRON,KY,41048,45-54
3307,80342166,159044406,N,WOODSTOCK,GA,30188,55-64
1605,74953487,159044426,N,HARVEYSBURG,OH,45032,NOT AVAILABLE
3372,77013584,159068834,N,CINCINNATI,OH,45204,45-54
67,75468053,159069430,N,SHEPHERDSVILLE,KY,40165,55-64
3904,4406480,159071922,N,NASHVILLE,TN,37204,45-54
3628,76749350,159071953,N,FAIRVIEW,TN,37062,45-54
3763,11871009,159072006,N,FRANKLIN,TN,37067,65-74
1163,2578454,159071462,N,COLUMBUS,OH,43232,55-64
3954,11414535,159071862,N,PERRYSBURG,OH,43551,35-44
4662,4894440,159074681,N,LEESBURG,OH,45135,NOT AVAILABLE
889,79958450,159075591,N,SPRINGFIELD,OH,45505,55-64
4354,77396113,159074952,N,FISHERS,IN,46038,55-64
3347,75237806,159075275,N,CARRIER MILLS,IL,62917,35-44
3422,77386741,159067156,N,INDEPENDENCE,KY,41051,55-64
4300,74589486,159067558,N,ROSEVILLE,MI,48066,25-34
1058,626508,159067382,N,MASON,OH,45040,45-54
4047,16200322,159067814,N,WILMINGTON,OH,45177,55-64
4659,74859234,159067557,N,CINCINNATI,OH,45236,45-54
1175,17047728,159067205,N,BROWNSBURG,IN,46112,55-64
4401,189007,159067993,N,COLD SPRING,KY,41076,55-64
684,1758837,159068192,N,CINCINNATI,OH,45231,55-64
3429,74556167,159067855,N,SOUTH LEBANON,OH,45065,25-34
904,5196842,159067471,N,CRESTWOOD,KY,40014,45-54
3788,1569576,159067474,N,FORT THOMAS,KY,41075,75+
1587,17382325,159067918,N,UNION,KY,41091,45-54
2114,1173734,159067532,N,NORTH LEWISBURG,OH,43060,NOT AVAILABLE
191,8125421,159067947,N,CINCINNATI,OH,45239,NOT AVAILABLE
4979,2700825,159068075,N,BURLINGTON,KY,41005.0,35-44
1360,15154580,159068169,N,MIAMISBURG,OH,45342,NOT AVAILABLE
372,74997236,159088903,N,CINCINNATI,OH,45243,45-54
2517,74248777,159090357,N,WESTERVILLE,OH,43081,45-54
4194,75717036,159090623,N,TOLEDO,OH,43613,45-54
3294,7382231,159090363,N,WEST JEFFERSON,OH,43162,55-64
2654,80328609,159090398,N,COLUMBUS,OH,43228,35-44
3162,3152281,159090694,N,SPRING HILL,TN,37174,45-54
4678,662596,159091407,N,COVINGTON,KY,41015,45-54
1804,17679928,159090944,N,CINCINNATI,OH,45230,55-64
1986,13366907,159092059,N,NOBLESVILLE,IN,46060,NOT AVAILABLE
4002,11764841,159110866,N,LOUISVILLE,KY,40214,45-54
3998,77378336,159113182,N,CANAL WINCHESTER,OH,43110,NOT AVAILABLE
1451,75925445,159113375,N,WEST JEFFERSON,OH,43162,35-44
4783,4431383,159113579,N,FINDLAY,OH,45840,NOT AVAILABLE
1646,76370052,159113926,N,NASHVILLE,TN,37214,75+
4019,18367800,159115725,N,MORNING VIEW,KY,41063,45-54
3313,1397565,159117064,N,DANVILLE,IN,46122,45-54
4016,9424592,159134465,N,CINCINNATI,OH,45231,55-64
3006,1289716,159117915,N,DAYTON,OH,45420,NOT AVAILABLE
1597,76681476,159117629,N,MOUNT VERNON,IL,62864,55-64
82,15290039,159117963,N,BELLBROOK,OH,45305,35-44
3766,6520126,159108551,N,FORT WAYNE,IN,46825,NOT AVAILABLE
3352,80234080,159108983,N,TAYLOR,MI,48180,55-64
65,74433450,159109015,N,PLAIN CITY,OH,43064,55-64
3811,18761125,159108647,N,TOLEDO,OH,43623.0,NOT AVAILABLE
4115,9879882,159108676,N,MURFREESBORO,TN,37128,35-44
3966,5089648,159109220,N,DAYTON,OH,45414,35-44
3918,1671696,159109292,N,TOLEDO,OH,43615,55-64
2944,75480890,159109326,N,JACKSON,OH,45640,25-34
3312,70299910,159109666,N,GROVE CITY,OH,43123,NOT AVAILABLE
73,2314974,159135093,N,LOUISVILLE,KY,40214,NOT AVAILABLE
3102,77549765,159135042,N,JEFFERSONVILLE,IN,47130,45-54
2145,17286247,159137061,N,TOLEDO,OH,43613,45-54
465,5005307,159137191,N,MONCLOVA,OH,43542,45-54
3185,75761439,159136911,N,COLUMBUS,OH,43229,45-54
2315,7446901,159137098,N,TOLEDO,OH,43613,NOT AVAILABLE
286,76225505,159137386,N,MURFREESBORO,TN,37128,45-54
3902,8510243,159139036,N,EDGEWOOD,KY,41018,65-74
3872,77274471,159139954,N,INDIANAPOLIS,IN,46240,45-54
2453,74384004,159139994,N,AUBURN,IN,46706,45-54
1010,76897300,159140237,N,INDIANAPOLIS,IN,46205,65-74
987,8372506,159133051,N,MOUNT WASHINGTON,KY,40047,35-44
3827,80240676,159133344,N,LOGAN,OH,43138,55-64
664,3447445,159133744,N,BROWNSTOWN TWP,MI,48183,65-74
738,80233258,159133212,N,SOUTH BEND,IN,46628,55-64
578,74332461,159133935,N,WHITMORE LAKE,MI,48189,55-64
2819,80233396,159133755,N,LEXINGTON,KY,40502,45-54
2038,80236662,159134024,N,LANSING,MI,48917,65-74
626,76818340,159134078,N,SIDNEY,OH,45365,35-44
1791,517226,159133862,N,FRANKLIN,OH,45005,75+
3806,665770,159155531,N,CINCINNATI,OH,45231,55-64
1780,76537187,159155686,N,CINCINNATI,OH,45202,45-54
4211,5346266,159155737,N,CINCINNATI,OH,45231,NOT AVAILABLE
960,15851097,159155764,N,MILFORD,OH,45150,45-54
4545,74759977,159156174,N,PEWEE VALLEY,KY,40056,NOT AVAILABLE
3497,6963561,159156360,N,LANSING,MI,48912,65-74
1390,430409,159157865,N,TOLEDO,OH,43623,55-64
4710,16948733,159157770,N,PICKERINGTON,OH,43147,65-74
870,80380780,159157812,N,GAHANNA,OH,43230,NOT AVAILABLE
1177,74385335,159155451,N,WESTERVILLE,OH,43081,75+
2221,74834242,159158070,N,GLENDALE HTS,IL,60139,35-44
1151,15417115,159158260,N,LEXINGTON,KY,40507,NOT AVAILABLE
4080,3104326,159159496,N,WALTON,KY,41094,55-64
4320,80328157,159160246,N,CHARLESTON,WV,25302,45-54
3551,75535004,159160341,N,BARBOURSVILLE,WV,25504,NOT AVAILABLE
373,80335788,159160433,N,CONNERSVILLE,IN,47331,35-44
3360,16990326,159159551,N,FT WRIGHT,KY,41011,55-64
1019,80339475,159159696,N,LINCOLN PARK,MI,48146,55-64
1612,16696733,159160557,N,FORT WAYNE,IN,46814,NOT AVAILABLE
1393,75921746,159160620,N,TERRE HAUTE,IN,47802,65-74
1890,4263068,159155405,N,POWELL,OH,43065,45-54
2681,5601236,159154993,N,HARRISON,OH,45030,55-64
423,8404996,159154965,N,BURLINGTON,KY,41005,45-54
3849,10671228,159155421,N,CINCINNATI,OH,45215,75+
3664,6543153,159176863,N,CRESTWOOD,KY,40014,45-54
1132,1754729,159176508,N,FAIRFIELD TOWNSHIP,OH,45011,45-54
2541,76803639,159176993,N,LOUISVILLE,KY,40205,NOT AVAILABLE
3533,3437929,159177097,N,PINCKNEY,MI,48169,NOT AVAILABLE
1241,373278,159178475,N,COLUMBUS,OH,43232,75+
3243,70398671,159178567,N,GROVE CITY,OH,43123,45-54
3840,73446340,159178767,N,TOLEDO,OH,43614,45-54
1517,76296047,159178961,N,NASHVILLE,TN,37209,45-54
2281,14933003,159180417,N,FORT THOMAS,KY,41075,55-64
1540,9499073,159180651,N,BRIGHTON,MI,48114.0,65-74
2075,75620953,159181335,N,WESTFIELD,IN,46074,35-44
113,75771729,159175709,N,CLEVES,OH,45002,NOT AVAILABLE
2041,5401929,159175891,N,HASKINS,OH,43525,45-54
2673,77532623,159175334,N,BRIGHTON,MI,48114,75+
1289,714268,159176022,N,CINCINNATI,OH,45244,55-64
2022,74316184,159175897,N,SANDUSKY,OH,44870,25-34
808,7510061,159175910,N,MOUNT JULIET,TN,37122,65-74
1908,194548,159175995,N,UNION,KY,41091,65-74
1107,76387762,159200098,N,LOUISVILLE,KY,40206,35-44
3876,621906,159199927,N,LOVELAND,OH,45140,55-64
3625,15532682,159200466,N,OWOSSO,MI,48867,45-54
4844,74712623,159201825,N,GALLOWAY,OH,43119,NOT AVAILABLE
3851,77081718,159202438,N,NICHOLASVILLE,KY,40356,45-54
1282,78376581,159202322,N,NASHVILLE,TN,37207,55-64
1348,77716213,159203260,N,MIDDLETOWN,OH,45044,45-54
436,73245788,159203355,N,GRAYSON,GA,30017,45-54
4234,76622164,159204219,N,WHITE LAKE,MI,48386,NOT AVAILABLE
1567,11765126,159204659,N,SOUTH SHORE,KY,41175,55-64
2903,8015192,159205045,N,COLUMBUS,IN,47201,65-74
545,6810535,159205191,N,MADISONVILLE,KY,42431,45-54
2178,5914534,159198097,N,SYLVANIA,OH,43560,NOT AVAILABLE
2697,74944656,159198188,N,RICHMOND,MI,48062,55-64
1189,16031823,159198700,N,WESTERVILLE,OH,43081,55-64
677,6597669,159198307,N,COLUMBUS,OH,43213,35-44
1374,407473,159198394,N,SYLVANIA,OH,43560,45-54
2226,15528111,159198431,N,MARION,OH,43302,25-34
4020,8337005,159198386,N,FLUSHING,MI,48433,75+
1588,78071850,159198389,N,FLORENCE,KY,41042,45-54
2376,16381942,159198862,N,WORTHINGTON,OH,43085,45-54
3565,80362781,159198867,N,LOUISVILLE,KY,40222,45-54
3227,76710159,159217882,N,FAIRFIELD TOWNSHIP,OH,45011,NOT AVAILABLE
2632,10165337,159219235,N,COLUMBUS,OH,43228,75+
473,76077250,159219241,N,REYNOLDSBURG,OH,43068,NOT AVAILABLE
1205,16661923,159219313,N,GALLOWAY,OH,43119,65-74
2393,4484656,159219236,N,GAHANNA,OH,43230,55-64
3634,76575653,159219350,N,COLUMBUS,OH,43204,45-54
282,80303197,159219534,N,ANTIOCH,TN,37013,35-44
523,77859230,159220376,N,EASTPOINTE,MI,48021,25-34
213,78336841,159220691,N,CHILLICOTHE,OH,45601,55-64
2694,2457568,159220199,N,CINCINNATI,OH,45245,65-74
1816,80338064,159221158,N,DAYTON,OH,45420,35-44
192,74921128,159221132,N,HUBER HEIGHTS,OH,45424,65-74
3885,5133768,159240502,N,LOUISVILLE,KY,40214,45-54
927,5641994,159240542,N,LOUISVILLE,KY,40218,65-74
2020,10036570,159240556,N,PLEASUREVILLE,KY,40057,45-54
3923,75202702,159242872,N,TOLEDO,OH,43610,45-54
4443,18499939,159242627,N,WESTERVILLE,OH,43081,NOT AVAILABLE
843,76706793,159242886,N,NEWPORT,MI,48166,65-74
3648,75896263,159243187,N,LEXINGTON,KY,40515,35-44
1243,15351744,159243241,N,LEXINGTON,KY,40515,45-54
671,2643272,159243238,N,LEXINGTON,KY,40515,55-64
2377,75842298,159244267,N,DECATUR,GA,30034,45-54
4292,74388172,159244935,N,CLAY,MI,48001,45-54
4887,75207790,159244714,N,FLORENCE,KY,41042.0,55-64
3000,17976164,159245653,N,WEST PORTSMOUTH,OH,45663.0,35-44
106,1447754,159246001,N,TERRE HAUTE,IN,47803,55-64
122,75428569,159246057,N,INDIANAPOLIS,IN,46201,35-44
3115,77203487,159246538,N,DAYTON,OH,45414,45-54
3428,430783,159239306,N,TOLEDO,OH,43615,65-74
325,651193,159238950,N,CINCINNATI,OH,45224,NOT AVAILABLE
3022,76109191,159239403,N,CARMEL,IN,46033,25-34
2069,788994,159239405,N,SPRINGDALE,OH,45246,75+
2119,800389,159239501,N,WEST CHESTER,OH,45069,NOT AVAILABLE
2567,5470702,159239598,N,BLUE ASH,OH,45241,45-54
1989,3552277,159239548,N,OWOSSO,MI,48867,55-64
1066,76230389,159258849,N,WEST HARRISON,IN,47060.0,45-54
2740,74881216,159258945,N,MIDDLETOWN,OH,45044,35-44
4073,5142873,159260369,N,SWANTON,OH,43558.0,45-54
440,80241593,159258897,N,LOVELAND,OH,45140,55-64
4224,15865270,159258939,N,TRENTON,OH,45067,45-54
9,5771620,159259156,N,LOUISVILLE,KY,40272,45-54
4814,1652170,159260316,N,PERRYSBURG,OH,43551,45-54
3769,76279813,159260479,N,PRIMM SPRINGS,TN,38476,35-44
1069,8474029,159258264,N,CINCINNATI,OH,45248,65-74
2628,76434382,159258680,N,BLACKLICK,OH,43004,NOT AVAILABLE
3494,6016921,159278954,N,CINCINNATI,OH,45244,65-74
20,75422669,159279017,N,NEW RICHMOND,OH,45157,NOT AVAILABLE
3174,75660069,159279294,N,CLARKSVILLE,IN,47129,35-44
2432,73008298,159278810,N,FOREST PARK,OH,45240,55-64
1388,76028062,159278998,N,CINCINNATI,OH,45202.0,35-44
2047,76563080,159280977,N,COLUMBUS,OH,43213,35-44
1613,73371353,159281836,N,BATAVIA,OH,45103,55-64
2967,5790663,159284399,N,PIQUA,OH,45356,55-64
1465,16181104,159281350,N,KNOXVILLE,TN,37923,35-44
2514,76889207,159282314,N,MARIETTA,GA,30067,45-54
1761,182150,159282784,N,FLORENCE,KY,41042,45-54
4771,71889096,159282947,N,DETROIT,MI,48205,NOT AVAILABLE
2529,75054566,159282772,N,LUDLOW,KY,41016,55-64
1358,9987221,159283631,N,CHARLESTON,WV,25302,55-64
1300,75456193,159283869,N,INDIANAPOLIS,IN,46256,45-54
45,880986,159284318,N,TROTWOOD,OH,45426,65-74
1439,1391133,159283857,N,LAWRENCE,IN,46226,NOT AVAILABLE
785,77635313,159278554,N,SPRINGBORO,OH,45066,55-64
2794,857434,159278586,N,TROY,OH,45373,NOT AVAILABLE
3420,76095301,159278585,N,LOUISVILLE,KY,40205,55-64
923,6465774,159278600,N,CARLISLE,OH,45005,65-74
1792,73206874,159303416,N,TRENTON,OH,45067.0,NOT AVAILABLE
3559,695356,159303504,N,CINCINNATI,OH,45231,55-64
2570,17512158,159304534,N,LANSING,MI,48911,45-54
3984,75059567,159306195,N,TEMPERANCE,MI,48182,45-54
3792,73130383,159306347,N,ANTIOCH,TN,37013,75+
244,71876049,159306460,N,FAIRVIEW,TN,37062,55-64
3619,10158025,159306593,N,RICHMOND,KY,40475,55-64
63,76306555,159309701,N,DAYTON,OH,45419,45-54
4236,18630579,159302524,N,WEST CHESTER,OH,45069,NOT AVAILABLE
4226,16170041,159302726,N,AMELIA,OH,45102,55-64
4326,2813629,159302809,N,CINCINNATI,OH,45227,NOT AVAILABLE
1060,74363164,159322877,N,MONROE,OH,45050,45-54
2504,82540,159323082,N,LOUISVILLE,KY,40216,45-54
4749,5770273,159323093,N,LA GRANGE,KY,40031,NOT AVAILABLE
3451,16868151,159324033,N,ROCKBRIDGE,OH,43149,65-74
482,11754420,159324096,N,STOUTSVILLE,OH,43154,NOT AVAILABLE
2733,309918,159324177,N,COLUMBUS,OH,43207,55-64
4709,1666620,159324271,N,SWANTON,OH,43558.0,NOT AVAILABLE
3681,5517369,159324301,N,FRANKLIN,TN,37064,55-64
1759,80189205,159325612,N,INDIANAPOLIS,IN,46219.0,45-54
43,1772175,159325029,N,SOUTH LEBANON,OH,45065,55-64
3109,2458915,159325462,N,SPRINGBORO,OH,45066,45-54
404,76275512,159325871,N,FAIRBORN,OH,45324,45-54
3548,2717278,159348558,N,CINCINNATI,OH,45215,55-64
165,589286,159348628,N,WEST CHESTER,OH,45069,65-74
1661,625784,159348446,N,CINCINNATI,OH,45215.0,55-64
1240,16237034,159350867,N,LA PORTE,IN,46350,NOT AVAILABLE
2842,75454215,159351327,N,CANAL WINCHESTER,OH,43110,65-74
3217,78275480,159354200,N,NEW BALTIMORE,MI,48047.0,45-54
1608,5650158,159351439,N,MARION,OH,43302,45-54
1285,77853195,159352118,N,COLUMBIA,TN,38401,NOT AVAILABLE
2269,77029401,159354147,N,FLINT,MI,48505,55-64
2732,73210149,159354265,N,WARREN,MI,48088,NOT AVAILABLE
3187,76701576,159354378,N,CANTON,MI,48187,35-44
375,16212011,159354008,N,FORT THOMAS,KY,41075,65-74
4267,80246195,159354023,N,COVINGTON,KY,41011,NOT AVAILABLE
212,74757100,159355551,N,FORT WAYNE,IN,46825,65-74
3737,15863834,159347206,N,POWELL,OH,43065,45-54
1171,74755462,159347713,N,HAMILTON,OH,45011,65-74
493,520462,159347466,N,FAIRFIELD,OH,45011,45-54
2729,291691,159347926,N,PICKERINGTON,OH,43147,45-54
2355,3478080,159348174,N,HIGHLAND TWP,MI,48357,75+
1087,76869719,159348041,N,BRENTWOOD,TN,37027.0,65-74
3945,15976687,159459451,N,MIDDLETOWN,OH,45042,65-74
466,80334144,159459772,N,CINCINNATI,OH,45238,45-54
2922,15478420,159459610,N,CLEVES,OH,45002,45-54
2555,74585286,159461658,N,COLUMBUS,OH,43228.0,65-74
3499,77000706,159461622,N,CINCINNATI,OH,45227,35-44
640,76688167,159462027,N,LA VERGNE,TN,37086,35-44
2631,77291745,159462199,N,LEXINGTON,KY,40511,45-54
3454,76867757,159463792,N,MOUNT MORRIS,MI,48458,45-54
2323,17459743,159464713,N,CARMEL,IN,46032,45-54
4871,70269521,159464825,N,INDIANAPOLIS,IN,46201,NOT AVAILABLE
2479,5154142,159458853,N,XENIA,OH,45385,65-74
3386,76210677,159458855,N,DAYTON,OH,45424,45-54
2896,77004332,159459277,N,HENDERSONVILLE,TN,37075,55-64
1023,80280254,159459354,N,DALLAS,GA,30132,NOT AVAILABLE
4497,6718782,159470997,N,SUNMAN,IN,47041,NOT AVAILABLE
3400,6472781,159471583,N,GREENWOOD,IN,46143,35-44
4301,1958509,159471358,N,TOLEDO,OH,43611,45-54
2001,9870345,159487047,N,FAIRFIELD TOWNSHIP,OH,45011,75+
515,18774115,159487038,N,CINCINNATI,OH,45250,NOT AVAILABLE
3720,16891869,159487401,N,CINCINNATI,OH,45233,55-64
4391,84620,159487709,N,LOUISVILLE,KY,40213,45-54
2165,18251919,159489579,N,COLUMBUS,OH,43232,55-64
4657,15232606,159489785,N,COLUMBUS,OH,43227,NOT AVAILABLE
4726,6596846,159489740,N,WESTERVILLE,OH,43082,65-74
4973,18300134,159490370,N,NICHOLASVILLE,KY,40356,65-74
3812,15327871,159491787,N,CRESTVIEW HILLS,KY,41017,55-64
789,11945596,159491848,N,HEBRON,KY,41048,35-44
3249,75679892,159492121,N,BURTON,MI,48509,45-54
3504,17534777,159493075,N,ROSEDALE,IN,47874,55-64
464,80457911,159493088,N,INDIANAPOLIS,IN,46222,35-44
3721,16407189,159492786,N,SAINT ALBANS,WV,25177,65-74
2586,76833957,159493164,N,GREENWOOD,IN,46143,55-64
3390,587339,159486156,N,WEST CHESTER,OH,45069,45-54
3071,75321812,159486642,N,LOUISVILLE,KY,40219,45-54
707,6158467,159486711,N,ROCKVILLE,IN,47872,NOT AVAILABLE
1556,926075,159486715,N,FINDLAY,OH,45840,75+
3157,5329089,159486384,N,LAKESIDE PARK,KY,41017,45-54
1520,582181,159486841,N,FRANKLIN,OH,45005,65-74
4468,5987152,159486844,N,LOUISVILLE,KY,40220,NOT AVAILABLE
2078,1763728,159486870,N,MORROW,OH,45152,25-34
2208,76266694,159516881,N,LOVELAND,OH,45140,55-64
196,73330233,159517053,N,CINCINNATI,OH,45248,55-64
3041,2873274,159517549,N,LOUISVILLE,KY,40213,55-64
1976,76885262,159517581,N,PROSPECT,KY,40059,55-64
1737,18339488,159516774,N,CINCINNATI,OH,45238,45-54
2992,75314936,159516780,N,CINCINNATI,OH,45202,65-74
3924,76208543,159517532,N,LOUISVILLE,KY,40229,45-54
66,16993406,159519512,N,WHITEHALL,OH,43213,55-64
4586,70205835,159519819,N,TOLEDO,OH,43609,NOT AVAILABLE
1925,18481925,159519994,N,TOLEDO,OH,43606,45-54
2784,76219384,159520016,N,TEMPERANCE,MI,48182,55-64
4809,6612203,159520153,N,NASHVILLE,TN,37210,35-44
3535,70519722,159520364,N,LEXINGTON,KY,40504,45-54
1751,70496893,159521877,N,FORT THOMAS,KY,41075,55-64
80,17316577,159521909,N,HEBRON,KY,41048,55-64
4176,76271351,159523765,N,DAYTON,OH,45420,35-44
2989,17386351,159515826,N,WILMINGTON,OH,45177,45-54
3577,80390377,159516322,N,LIVONIA,MI,48152,55-64
680,14894252,159516135,N,GRAND RAPIDS,OH,43522,65-74
1595,3876657,159516570,N,CINCINNATI,OH,45202,NOT AVAILABLE
2921,16279255,159536547,N,WEST CHESTER,OH,45069,45-54
1632,213189,159536670,N,CINCINNATI,OH,45252,45-54
4776,70497297,159536355,N,WEST CHESTER,OH,45069,55-64
203,2328358,159536576,N,FT WRIGHT,KY,41011,65-74
1682,6368849,159536675,N,CINCINNATI,OH,45245,65-74
230,70327873,159537909,N,COLUMBUS,OH,43219,NOT AVAILABLE
2639,359590,159537960,N,COLUMBUS,OH,43204,55-64
3680,80152227,159538135,N,TOLEDO,OH,43612,35-44
3233,18302840,159538156,N,TOLEDO,OH,43606,45-54
1309,75563125,159537959,N,COLUMBUS,OH,43223,35-44
1868,76282885,159538175,N,FINDLAY,OH,45840,55-64
4400,14999942,159538294,N,MURFREESBORO,TN,37129,NOT AVAILABLE
298,1566088,159539001,N,LAWRENCEBURG,IN,47025,45-54
2457,75162522,159539032,N,COVINGTON,KY,41014,55-64
346,73521370,159539098,N,SHELBY TOWNSHIP,MI,48316,55-64
4150,16345363,159539873,N,ENGLEWOOD,OH,45322,65-74
3246,71982925,159539863,N,HERRIN,IL,62948,65-74
3854,75599406,159567702,N,FOREST PARK,OH,45240,45-54
4113,77017253,159567752,N,MONTGOMERY,OH,45242,55-64
